Offered,Transfer,Claimed,Withdrawn,Offer,price_in_dollars,Year,Month,Punk_ID
0,0,0,1,0,"$68,985",2021,Apr,8
0,0,0,0,0,"$62,427",2021,Apr,8
0,0,0,1,0,"$41,618",2021,Apr,8
0,0,0,0,0,"$40,949",2021,Apr,8
0,0,0,0,0,"$3,618",2021,Mar,8
0,0,0,1,0,$945,2020,Aug,8
0,0,0,0,0,$918,2020,Aug,8
0,0,0,1,0,$409,2020,May,8
0,0,0,0,0,$422,2020,May,8
0,0,0,1,0,$804,2020,Jan,8
0,0,0,0,0,$808,2020,Jan,8
0,0,0,1,0,$31,2017,Oct,8
0,0,0,0,0,$38,2017,Aug,8
0,0,0,1,0,$238,2017,Jul,8
0,0,0,0,0,$246,2017,Jul,8
0,0,0,0,0,$118,2017,Jul,8
0,0,0,0,0,$15,2017,Jun,8
0,0,1,0,0,,2017,,8
0,0,0,1,0,"$21,519",2021,Apr,55
0,0,0,0,0,"$12,883",2021,Mar,55
0,0,0,1,0,"$6,442",2021,Mar,55
0,0,0,0,0,"$5,267",2021,Feb,55
0,0,1,0,0,,2017,,55
0,0,0,1,0,$202,2021,Jun,101
0,0,0,0,0,$71,2017,Dec,101
0,0,1,0,0,,2017,,101
0,0,0,0,0,"$5,926",2021,Jun,112
0,0,0,0,0,"$9,462",2021,May,112
0,0,0,0,0,"$4,733",2021,Apr,112
0,0,0,0,0,"$3,029",2021,Apr,112
0,0,0,0,0,"$1,888",2021,Apr,112
0,0,0,0,0,"$1,240",2021,Mar,112
0,0,0,1,0,"$1,063",2021,Mar,112
0,0,0,0,0,"$1,076",2021,Mar,112
0,0,0,0,0,$733,2021,Mar,112
0,0,0,0,0,$16,2021,Mar,112
0,0,0,1,0,$29,2019,Nov,112
0,0,0,0,0,$27,2019,Nov,112
0,0,0,0,0,$9,2019,Jan,112
0,0,0,0,0,$13,2017,Jun,112
0,0,1,0,0,,2017,,112
0,0,0,1,0,"$103,054",2021,Jun,116
0,1,0,0,0,,2021,,116
0,0,0,1,1,,2021,,116
0,0,0,0,0,"$159,540",2021,May,116
1,0,0,0,1,"$398,850",2021,May,116
0,0,0,1,0,"$16,718",2021,Apr,116
0,0,0,0,0,"$14,684",2021,Mar,116
0,0,0,0,0,$<0.01,2021,Mar,116
0,0,0,0,0,$<0.01,2020,Dec,116
0,0,0,1,0,"$1,035",2020,Oct,116
0,0,0,0,0,"$1,034",2020,Oct,116
0,0,0,0,0,$456,2017,Jul,116
1,0,0,0,1,$473,2017,Jul,116
1,0,0,0,1,$493,2017,Jul,116
0,0,0,1,1,,2017,,116
1,0,0,0,1,$616,2017,Jul,116
1,0,0,0,1,"$1,121",2017,Jul,116
1,0,0,0,1,$667,2017,Jul,116
1,0,0,0,1,$572,2017,Jul,116
0,0,0,0,0,$229,2017,Jul,116
1,0,0,0,1,$229,2017,Jul,116
0,0,0,1,0,$166,2017,Jul,116
0,0,0,0,0,$166,2017,Jul,116
0,0,0,1,0,$50,2017,Jul,116
0,0,0,0,0,$51,2017,Jun,116
0,0,1,0,0,,2017,,116
0,0,0,1,0,"$41,212",2021,Apr,269
0,0,0,0,0,"$39,886",2021,Apr,269
0,0,0,1,0,"$10,227",2021,Apr,269
0,0,0,0,0,"$10,370",2021,Apr,269
0,1,0,0,0,,2018,,269
0,0,0,0,0,$13,2017,Jun,269
0,0,1,0,0,,2017,,269
0,0,0,1,0,$230,2021,Apr,280
0,0,0,0,0,$232,2021,Apr,280
0,0,0,0,0,$1,2020,May,280
0,0,0,0,0,$188,2017,Dec,280
0,0,0,0,0,$244,2017,Jul,280
1,0,0,0,1,$260,2017,Jul,280
0,0,0,0,0,$66,2017,Jul,280
0,0,0,0,0,$53,2017,Jul,280
0,0,1,0,0,,2017,,280
0,0,0,1,0,$356,2021,Jun,310
0,0,0,0,0,$351,2021,Jun,310
0,1,0,0,0,,2021,,310
0,0,0,0,0,$27,2019,May,310
0,0,1,0,0,,2017,,310
0,0,0,1,0,"$1,024",2021,Apr,336
0,0,0,0,0,$990,2021,Apr,336
0,0,0,0,0,$14,2017,Jun,336
0,0,1,0,0,,2017,,336
0,0,0,1,0,"$1,074",2021,Apr,363
0,0,0,0,0,$990,2021,Apr,363
0,0,0,0,0,$13,2017,Jun,363
0,0,1,0,0,,2017,,363
0,0,0,0,0,"$86,499",2021,Jun,406
1,0,0,0,1,"$103,160",2021,Jun,406
1,0,0,0,1,"$135,214",2021,Jun,406
0,1,0,0,0,,2021,,406
1,0,0,0,1,"$150,723",2021,Jun,406
0,0,0,1,1,,2021,,406
1,0,0,0,1,"$211,595",2021,May,406
1,0,0,0,1,"$453,466",2021,May,406
1,0,0,0,1,"$368,956",2021,May,406
1,0,0,0,1,"$215,960",2021,Apr,406
0,0,0,0,0,"$163,775",2021,Apr,406
1,0,0,0,1,"$151,205",2021,Apr,406
1,0,0,0,1,"$157,743",2021,Apr,406
0,0,0,1,0,"$143,905",2021,Apr,406
0,0,0,0,0,"$143,424",2021,Apr,406
0,0,0,1,0,"$147,070",2021,Apr,406
0,0,0,0,0,"$147,070",2021,Apr,406
1,0,0,0,1,"$159,797",2021,Apr,406
0,0,0,0,0,"$136,469",2021,Apr,406
1,0,0,0,1,"$136,059",2021,Apr,406
0,0,0,0,0,$16,2017,Jun,406
0,0,1,0,0,,2017,,406
0,0,0,0,0,$14,2017,Jul,442
0,0,0,1,0,$16,2017,Jun,442
0,0,0,0,0,$13,2017,Jun,442
0,0,1,0,0,,2017,,442
0,0,0,1,0,$172,2021,Apr,516
0,0,0,0,0,$170,2021,Apr,516
0,0,0,0,0,$39,2021,Feb,516
0,0,0,0,0,$<0.01,2020,Dec,516
0,0,0,1,0,$253,2020,Jun,516
0,0,0,0,0,$206,2020,May,516
0,0,0,1,0,$124,2020,May,516
0,0,0,0,0,$128,2020,May,516
0,0,0,0,0,$115,2017,Jul,516
1,0,0,0,1,$130,2017,Jul,516
0,0,0,0,0,$69,2017,Jul,516
0,0,0,0,0,$14,2017,Jun,516
0,0,1,0,0,,2017,,516
0,0,0,0,0,"$71,472",2021,Apr,526
1,0,0,0,1,"$71,048",2021,Apr,526
0,0,0,1,0,"$49,151",2021,Apr,526
0,0,0,0,0,"$46,020",2021,Apr,526
1,0,0,0,1,"$82,555",2021,Apr,526
0,1,0,0,0,,2021,,526
1,0,0,0,1,"$50,060",2021,Mar,526
0,0,0,0,0,$68,2021,Mar,526
0,0,1,0,0,,2017,,526
0,0,0,1,0,"$13,903",2021,May,527
0,0,0,0,0,"$13,123",2021,May,527
0,0,0,0,0,$16,2017,Jun,527
0,0,1,0,0,,2017,,527
0,0,0,0,0,$83,2021,Jun,544
0,0,0,0,0,$66,2021,Apr,544
0,0,0,0,0,$40,2021,Mar,544
0,0,0,0,0,$32,2021,Mar,544
0,0,0,0,0,$11,2021,Mar,544
0,0,0,0,0,$9,2021,Mar,544
0,0,0,0,0,$3,2021,Mar,544
0,1,0,0,0,,2021,,544
0,0,0,0,0,"$1,994",2020,Sep,544
0,0,0,0,0,"$2,109",2020,Sep,544
0,0,0,1,0,"$1,151",2020,Sep,544
0,0,0,0,0,"$1,015",2020,Sep,544
0,0,0,0,0,$10,2020,Jun,544
0,0,0,1,0,$11,2018,Jun,544
0,0,0,0,0,$11,2018,Mar,544
0,1,0,0,0,,2017,,544
0,0,0,0,0,$3,2017,Jun,544
0,0,1,0,0,,2017,,544
0,0,0,1,0,$281,2021,May,636
0,0,0,0,0,$349,2021,May,636
0,0,0,0,0,$<0.01,2020,Dec,636
0,1,0,0,0,,2019,,636
0,0,1,0,0,,2017,,636
0,0,0,1,0,"$234,215",2021,May,686
0,0,0,0,0,"$223,414",2021,May,686
0,0,0,1,0,"$219,981",2021,May,686
0,0,0,0,0,"$219,981",2021,May,686
0,0,0,0,0,"$216,839",2021,May,686
0,0,0,0,0,"$201,126",2021,May,686
0,0,0,1,0,"$107,031",2021,Mar,686
0,0,0,0,0,"$105,803",2021,Mar,686
1,0,0,0,1,"$201,615",2021,Mar,686
0,0,0,0,0,,2021,,686
0,1,0,0,0,,2021,,686
0,0,0,0,0,"$85,792",2021,Feb,686
1,0,0,0,1,"$85,990",2021,Feb,686
0,0,0,1,0,$14,2017,Jun,686
0,0,0,0,0,$14,2017,Jun,686
0,0,1,0,0,,2017,,686
0,0,0,1,0,"$3,284",2021,May,690
0,0,0,0,0,"$3,316",2021,May,690
0,0,0,0,0,"$1,410",2021,Mar,690
0,1,0,0,0,,2021,,690
0,0,0,0,0,$321,2021,Mar,690
0,0,0,0,0,$242,2021,Mar,690
0,0,0,0,0,$189,2021,Feb,690
0,0,1,0,0,,2017,,690
0,0,0,1,0,$140,2021,Jun,711
0,0,0,0,0,$162,2021,Jun,711
0,1,0,0,0,,2021,,711
0,0,0,0,0,$16,2017,Jun,711
0,0,1,0,0,,2017,,711
0,0,0,1,0,$34,2021,May,712
0,0,0,0,0,$21,2021,Apr,712
0,0,0,0,0,$<0.01,2020,Dec,712
0,1,0,0,0,,2018,,712
0,0,1,0,0,,2017,,712
0,0,0,1,0,"$42,228",2021,Apr,722
0,0,0,0,0,"$37,045",2021,Mar,722
0,0,0,0,0,"$4,780",2021,Mar,722
0,0,0,0,0,$17,2021,Mar,722
0,0,0,0,0,$<0.01,2020,Dec,722
0,1,0,0,0,,2018,,722
0,0,1,0,0,,2017,,722
0,0,0,1,0,"$3,974",2021,Apr,1078
0,0,0,0,0,"$3,577",2021,Mar,1078
0,0,0,0,0,"$1,832",2021,Mar,1078
0,1,0,0,0,,2019,,1078
0,1,0,0,0,,2017,,1078
0,0,1,0,0,,2017,,1078
0,0,0,0,0,"$846,257",2021,Jul,1119
0,0,0,0,0,"$836,740",2021,Jul,1119
0,0,0,1,0,"$788,741",2021,Jul,1119
0,0,0,0,0,"$832,647",2021,Jul,1119
1,0,0,0,1,$1.11M,2021,Jun,1119
0,0,0,1,1,,2021,,1119
0,0,0,1,0,"$375,842",2021,Jun,1119
1,0,0,0,1,$1.13M,2021,Jun,1119
0,0,0,0,0,"$379,203",2021,Jun,1119
1,0,0,0,1,$1.21M,2021,Jun,1119
1,0,0,0,1,$1.08M,2021,Jun,1119
1,0,0,0,1,$1.65M,2021,May,1119
1,0,0,0,1,$2.38M,2021,May,1119
1,0,0,0,1,$4.67M,2021,May,1119
1,0,0,0,1,$3.7M,2021,May,1119
1,0,0,0,1,$4.5M,2021,May,1119
1,0,0,0,1,$3.53M,2021,May,1119
1,0,0,0,1,$2.27M,2021,May,1119
1,0,0,0,1,$3.66M,2021,May,1119
1,0,0,0,1,$2.4M,2021,May,1119
1,0,0,0,1,$3.87M,2021,May,1119
1,0,0,0,1,$3.06M,2021,May,1119
1,0,0,0,1,$3.22M,2021,May,1119
1,0,0,0,1,$2.41M,2021,Apr,1119
1,0,0,0,1,$2.14M,2021,Mar,1119
0,0,0,0,0,$35,2021,Mar,1119
1,0,0,0,1,$1.78M,2021,Mar,1119
0,1,0,0,0,,2021,,1119
1,0,0,0,1,"$992,629",2021,Mar,1119
0,0,0,0,0,"$442,857",2021,Feb,1119
0,0,0,1,0,"$413,333",2021,Feb,1119
1,0,0,0,1,"$442,857",2021,Feb,1119
0,0,0,0,0,"$395,072",2021,Feb,1119
1,0,0,0,1,"$575,841",2021,Feb,1119
1,0,0,0,1,"$653,100",2021,Feb,1119
1,0,0,0,1,"$836,305",2021,Feb,1119
0,0,0,0,0,"$326,928",2021,Feb,1119
0,0,0,0,0,"$327,084",2021,Feb,1119
1,0,0,0,1,"$793,179",2021,Feb,1119
0,0,0,1,0,"$29,863",2021,Feb,1119
0,0,0,0,0,"$27,381",2021,Feb,1119
0,0,0,1,0,"$4,119",2021,Jan,1119
0,0,0,0,0,"$4,119",2021,Jan,1119
0,0,0,0,0,"$2,784",2021,Jan,1119
0,0,0,1,0,$7,2020,Dec,1119
0,0,0,0,0,$7,2020,Dec,1119
0,0,0,0,0,$<0.01,2020,Dec,1119
0,0,0,1,0,$205,2017,Jul,1119
0,0,0,0,0,$224,2017,Jul,1119
0,0,0,1,0,$14,2017,Jun,1119
0,0,0,0,0,$14,2017,Jun,1119
